KEV,INTENSITY
11.26477,0.79391
11.27253,0.81586
11.2803,0.78718
11.28806,0.77406
11.29582,0.78375
11.30359,0.77085
11.31135,0.78456
11.31911,0.68126
11.32688,0.76106
11.33464,0.76596
11.3424,0.70686
11.35017,0.7852
11.35793,0.77894
11.3657,0.75022
11.37346,0.72149
11.38122,0.81424
11.38899,0.77171
11.39675,0.72535
11.40451,0.70486
11.41228,0.77118
11.42004,0.74636
11.4278,0.75711
11.43557,0.79114
11.44333,0.78254
11.45109,0.83843
11.45886,0.7265
11.46662,0.87559
11.47438,0.77564
11.48215,0.71488
11.48991,0.72229
11.49767,0.73754
11.50544,0.72464
11.5132,0.73189
11.52096,0.71741
11.52873,0.76269
11.53649,0.71607
11.54425,0.75866
11.55202,0.76261
11.55978,0.74213
11.56754,0.75412
11.57531,0.78019
11.58307,0.72179
11.59084,0.72993
11.5986,0.73807
11.60636,0.74524
11.61413,0.72508
11.62189,0.71644
11.62965,0.70781
11.63742,0.73894
11.64518,0.72731
11.65294,0.72706
11.66071,0.71414
11.66847,0.75917
11.67623,0.7894
11.684,0.69971
11.69176,0.71253
11.69952,0.72046
11.70729,0.78473
11.71505,0.73156
11.72281,0.70126
11.73058,0.78368
11.73834,0.78225
11.7461,0.78081
11.75387,0.74106
11.76163,0.71586
11.76939,0.73575
11.77716,0.72675
11.78492,0.71132
11.79268,0.74436
11.80045,0.77739
11.80821,0.78383
11.81598,0.79392
11.82374,0.8052
11.8315,0.81891
11.83927,0.75841
11.84703,0.69596
11.85479,0.70449
11.86256,0.79944
11.87032,0.81277
11.87808,0.82611
11.88585,0.77782
11.89361,0.75257
11.90137,0.72732
11.90914,0.71206
11.9169,0.79683
11.92466,0.7196
11.93243,0.7284
11.94019,0.67802
11.94795,0.77449
11.95572,0.73671
11.96348,0.71604
11.97124,0.76004
11.97901,0.77337
11.98677,0.7867
11.99453,0.69627
12.0023,0.72659
12.01006,0.76811
12.01783,0.78192
12.02559,0.77588
12.03335,0.66976
