sol,planetocentric_latitude,longitude,elevation
2813,-4.732981141,137.389008377,-4099.213
2813,-4.732981276,137.389008161,-4099.215
2813,-4.732965762,137.389015439,-4099.288
2813,-4.732950521,137.389022625,-4099.347
2813,-4.732935412,137.389029725,-4099.432
2813,-4.732920433,137.389036775,-4099.521
2813,-4.732905105,137.38904399,-4099.599
2813,-4.732889995,137.38905098,-4099.697
2813,-4.732875,137.389057875,-4099.806
2813,-4.732859905,137.389064947,-4099.924
2813,-4.732845249,137.389071659,-4100.058
2813,-4.73283008,137.38907856,-4100.219
2813,-4.732818672,137.38908426,-4100.349
2813,-4.732804071,137.389092124,-4100.491
2813,-4.732789562,137.389099928,-4100.61
2813,-4.732774522,137.389107824,-4100.768
2813,-4.732760451,137.389115246,-4100.881
2813,-4.732745625,137.389123152,-4100.996
2813,-4.732730113,137.389131379,-4101.094
2813,-4.732715972,137.389138885,-4101.162
2813,-4.732701002,137.389146868,-4101.226
2813,-4.732689858,137.38915237,-4101.264
2813,-4.732674875,137.389159081,-4101.318
2813,-4.732674989,137.389158959,-4101.309
2813,-4.732674602,137.389158861,-4101.295
2813,-4.732664988,137.389172482,-4101.316
2813,-4.732655174,137.389186309,-4101.357
2813,-4.732645631,137.389199855,-4101.376
2813,-4.732635888,137.389213426,-4101.415
2813,-4.732626303,137.389226593,-4101.422
2813,-4.732616372,137.38924043,-4101.42
2813,-4.732608896,137.389251416,-4101.425
2813,-4.732600501,137.389264957,-4101.427
2813,-4.732592071,137.389279144,-4101.435
2813,-4.732582559,137.389294732,-4101.458
2813,-4.732576597,137.389305235,-4101.465
2813,-4.732569051,137.389319946,-4101.508
2813,-4.732561742,137.389334649,-4101.539
2813,-4.732554567,137.389349114,-4101.582
2813,-4.732547725,137.389363195,-4101.607
2813,-4.732538214,137.389382153,-4101.646
2813,-4.732537667,137.38938323,-4101.647
2813,-4.732537667,137.38938323,-4101.647
2813,-4.732537667,137.38938323,-4101.647
2813,-4.732530071,137.389397842,-4101.669
2813,-4.732522809,137.389413429,-4101.679
2813,-4.732516035,137.38942787,-4101.692
2813,-4.732508806,137.389442467,-4101.704
2813,-4.732500742,137.389458964,-4101.68
2813,-4.732500742,137.389458964,-4101.68
2813,-4.732500742,137.389458964,-4101.68
2813,-4.732500742,137.389458964,-4101.68
2813,-4.732500742,137.389458964,-4101.68
2816,-4.73250082,137.389458928,-4101.677
2816,-4.732500718,137.38945892,-4101.668
2816,-4.732517002,137.389454551,-4101.569
2816,-4.732532144,137.389450273,-4101.463
2816,-4.732547724,137.389445812,-4101.371
2816,-4.732562861,137.389441305,-4101.273
2816,-4.732578193,137.389436826,-4101.201
2816,-4.732593362,137.38943223,-4101.166
2816,-4.732612694,137.389426708,-4101.163
2816,-4.732619908,137.389424606,-4101.166
2816,-4.732619375,137.389422865,-4101.183
2816,-4.732618844,137.389422909,-4101.202
2816,-4.732622368,137.389438523,-4101.064
2816,-4.732626516,137.389454685,-4100.958
2816,-4.732630255,137.389470113,-4100.994
2816,-4.732634223,137.389485536,-4101.091
2816,-4.732638255,137.389501999,-4101.257
2816,-4.732642228,137.389518219,-4101.426
2816,-4.732646666,137.389534382,-4101.593
2816,-4.732651384,137.389551455,-4101.77
2816,-4.732654421,137.389563626,-4101.901
2816,-4.732658725,137.389584515,-4102.084
2816,-4.732659548,137.389585364,-4102.08
2816,-4.732646019,137.389596209,-4102.155
2816,-4.732632774,137.389606798,-4102.23
2816,-4.732619518,137.389617155,-4102.284
2816,-4.732606445,137.389627017,-4102.347
2816,-4.732593256,137.389636983,-4102.426
2816,-4.732580006,137.38964688,-4102.534
2816,-4.732569697,137.389653882,-4102.653
2816,-4.732555395,137.3896631,-4102.795
2816,-4.732542048,137.389671636,-4102.909
2816,-4.732542048,137.389671636,-4102.909
2816,-4.732534525,137.389676142,-4102.983
2816,-4.732508705,137.389693076,-4103.205
2816,-4.732482664,137.389710445,-4103.364
2816,-4.732431723,137.3897453,-4103.778
2816,-4.732403835,137.389761447,-4104.032
2816,-4.732396696,137.389765919,-4104.123
2816,-4.732370849,137.389782481,-4104.43
2816,-4.732344247,137.389798198,-4104.725
2816,-4.732318151,137.389814475,-4105.08
2816,-4.732292928,137.389831472,-4105.461
2816,-4.732266934,137.389848095,-4105.745
2816,-4.732259195,137.389852834,-4105.815
2816,-4.732232705,137.389867831,-4106.144
2816,-4.732205262,137.38988203,-4106.516
2816,-4.732178079,137.38989657,-4106.84
2816,-4.732150903,137.389911243,-4107.107
2816,-4.732123508,137.389926099,-4107.298
2816,-4.73208877,137.389945322,-4107.474
2816,-4.732088322,137.389944779,-4107.465
2816,-4.732088322,137.389944779,-4107.465
2816,-4.732061751,137.389960972,-4107.643
2816,-4.732034187,137.389976246,-4107.726
2816,-4.732015758,137.389987318,-4107.765
2816,-4.732015509,137.389987031,-4107.76
2816,-4.732015509,137.389987031,-4107.76
2817,-4.73201524,137.389987039,-4107.776
2817,-4.732014866,137.389986846,-4107.774
2817,-4.731999069,137.389991627,-4107.851
2817,-4.731982437,137.389996366,-4108.015
2817,-4.731966434,137.390000978,-4108.197
2817,-4.731950236,137.390005479,-4108.429
2817,-4.731938021,137.390009471,-4108.615
2817,-4.731921964,137.390015466,-4108.853
2817,-4.731906662,137.390021236,-4109.03
2817,-4.73190516,137.390022217,-4109.042
2817,-4.731904747,137.39002246,-4109.04
2817,-4.731904197,137.390023096,-4109.04
2817,-4.731897096,137.390038786,-4109.16
2817,-4.731890245,137.390054453,-4109.27
2817,-4.731883353,137.390070229,-4109.395
2817,-4.731876645,137.390085789,-4109.528
2817,-4.731869482,137.390101715,-4109.657
2817,-4.731862469,137.390117086,-4109.759
2817,-4.731857452,137.390129237,-4109.827
2817,-4.731851773,137.390144445,-4109.898
2817,-4.731845854,137.390160027,-4109.953
2817,-4.731839852,137.390175958,-4110.007
2817,-4.731834151,137.390191059,-4110.043
2817,-4.731828219,137.390206623,-4110.078
2817,-4.731822333,137.390222153,-4110.112
2817,-4.731816411,137.390237739,-4110.145
2817,-4.73181032,137.390252592,-4110.191
2817,-4.731804017,137.390268264,-4110.216
2817,-4.731797697,137.390283321,-4110.254
2817,-4.731791442,137.390297854,-4110.294
2817,-4.731785323,137.390313233,-4110.275
2817,-4.7317793,137.390328048,-4110.298
2817,-4.731773615,137.390343038,-4110.346
2817,-4.731767715,137.390358597,-4110.36
2817,-4.731762008,137.390373982,-4110.36
2817,-4.731756226,137.390389479,-4110.36
2817,-4.731749125,137.390408674,-4110.354
2817,-4.731746952,137.390414498,-4110.374
2817,-4.731741359,137.390429877,-4110.401
2817,-4.731735675,137.390445122,-4110.415
2817,-4.731729978,137.390460198,-4110.437
2817,-4.731724299,137.390475078,-4110.441
2817,-4.731720374,137.390486669,-4110.466
2817,-4.731715365,137.390502838,-4110.502
2817,-4.731710514,137.390518798,-4110.532
2817,-4.731705529,137.390535053,-4110.587
2817,-4.731700728,137.390550448,-4110.622
2817,-4.731695567,137.390566122,-4110.641
2817,-4.731690512,137.390581894,-4110.626
2817,-4.731685365,137.390597878,-4110.601
2817,-4.731680435,137.390613518,-4110.597
2817,-4.73167559,137.390628841,-4110.605
2817,-4.731670353,137.390645391,-4110.622
2817,-4.731665518,137.390660895,-4110.639
2817,-4.731660648,137.390676754,-4110.682
2817,-4.73165626,137.390691717,-4110.683
2817,-4.731651554,137.390707633,-4110.696
2817,-4.731646928,137.39072326,-4110.711
2817,-4.731643054,137.390734956,-4110.71
2817,-4.731636393,137.390752385,-4110.712
2817,-4.731636393,137.390752385,-4110.712
2817,-4.731631894,137.390759574,-4110.718
2817,-4.731616211,137.390786008,-4110.734
2817,-4.731600533,137.390812908,-4110.775
2817,-4.731585169,137.390839731,-4110.857
2817,-4.73156948,137.390866699,-4110.837
2817,-4.731553825,137.390893452,-4110.769
2817,-4.731538617,137.390920338,-4110.773
2817,-4.731508875,137.390974617,-4110.766
2817,-4.731494486,137.391001817,-4110.805
2817,-4.731489917,137.391009437,-4110.82
2817,-4.731480617,137.391022402,-4110.85
2817,-4.731471011,137.391035288,-4110.891
2817,-4.731461729,137.391049044,-4110.89
2817,-4.73145251,137.39106244,-4110.9
2817,-4.731443261,137.391075977,-4110.906
2817,-4.731421871,137.391109074,-4110.818
2817,-4.731421871,137.391109074,-4110.818
2817,-4.731392602,137.391118406,-4110.994
2817,-4.731383719,137.391121407,-4111.047
2817,-4.731359251,137.391124524,-4111.165
2817,-4.731335477,137.391130995,-4111.248
2817,-4.731315507,137.391146788,-4111.333
2817,-4.731296209,137.391162358,-4111.536
2817,-4.731274881,137.391175462,-4111.74
2817,-4.731252537,137.391187003,-4111.909
2817,-4.731229486,137.391197085,-4112.058
2817,-4.731205749,137.391203911,-4112.23
2817,-4.731181574,137.391210688,-4112.442
2817,-4.731158343,137.39121895,-4112.679
2817,-4.731135686,137.391228849,-4112.922
2817,-4.731117222,137.391238566,-4113.083
2817,-4.731098732,137.391248398,-4113.244
2817,-4.731080347,137.391258224,-4113.451
2817,-4.731062168,137.391267966,-4113.69
2817,-4.731062168,137.391267966,-4113.69
2817,-4.731062168,137.391267966,-4113.69
2820,-4.731061599,137.391267867,-4113.691
2820,-4.731061522,137.391267852,-4113.702
2820,-4.731061273,137.391267981,-4113.71
2820,-4.731061095,137.391267966,-4113.713
2820,-4.731060987,137.391268054,-4113.715
2820,-4.731044052,137.391266219,-4113.921
2820,-4.731026924,137.391264522,-4114.13
2820,-4.731010445,137.391262739,-4114.345
2820,-4.730993695,137.391260883,-4114.555
2820,-4.730976847,137.391258853,-4114.759
2820,-4.730960124,137.391256774,-4114.963
2820,-4.730943247,137.391254668,-4115.159
2820,-4.730925881,137.391252402,-4115.317
2820,-4.730908675,137.391250243,-4115.463
2820,-4.730891726,137.391248043,-4115.604
2820,-4.730874484,137.391246084,-4115.743
2820,-4.730857332,137.391244189,-4115.883
2820,-4.730844293,137.391242387,-4115.981
2820,-4.730827043,137.391239338,-4116.106
2820,-4.730826855,137.391239407,-4116.111
2820,-4.730813872,137.391235389,-4116.22
2820,-4.730813867,137.391235395,-4116.226
2820,-4.730799502,137.391225932,-4116.343
2820,-4.730785574,137.391216603,-4116.482
2820,-4.730771557,137.391207222,-4116.62
2820,-4.73075717,137.391197617,-4116.78
2820,-4.730743476,137.391188399,-4116.911
2820,-4.73072922,137.39117903,-4117.015
2820,-4.730714894,137.391169608,-4117.073
2820,-4.730700664,137.391159914,-4117.107
2820,-4.730686747,137.391150353,-4117.163
2820,-4.730672861,137.391140824,-4117.23
2820,-4.730659108,137.391131255,-4117.295
2820,-4.730641661,137.391119486,-4117.356
2820,-4.730640596,137.39111878,-4117.356
2820,-4.730640596,137.39111878,-4117.356
2820,-4.730640596,137.39111878,-4117.356
2820,-4.730627118,137.391108965,-4117.384
2820,-4.730613767,137.391098603,-4117.429
2820,-4.730601116,137.391088841,-4117.47
2820,-4.730588035,137.391078784,-4117.491
2820,-4.730573264,137.391067638,-4117.487
2820,-4.730573003,137.391067621,-4117.492
2820,-4.730573212,137.39106774,-4117.483
2820,-4.730573162,137.391067726,-4117.477
2820,-4.730572815,137.391067776,-4117.475
2820,-4.730572432,137.391068156,-4117.481
2820,-4.730572378,137.391068483,-4117.474
2820,-4.730572398,137.391068487,-4117.48
2822,-4.730573352,137.391063348,-4117.456
2822,-4.730574213,137.39105835,-4117.424
2822,-4.730575275,137.39105326,-4117.405
2822,-4.730576194,137.391048293,-4117.38
2824,-4.730576187,137.391048518,-4117.398
2824,-4.730576255,137.391048628,-4117.395
2824,-4.730576446,137.391048715,-4117.399
2824,-4.730576231,137.391048896,-4117.387
2824,-4.73057623,137.391048929,-4117.384
2824,-4.730575993,137.391049004,-4117.397
2824,-4.730561233,137.391042065,-4117.398
2824,-4.730546122,137.391034741,-4117.418
2824,-4.7305316,137.391027381,-4117.509
2824,-4.730516703,137.391019706,-4117.642
2824,-4.730502009,137.391012329,-4117.821
2824,-4.730486967,137.391004627,-4118.031
2824,-4.730471502,137.390996828,-4118.273
2824,-4.730452756,137.390987478,-4118.586
2824,-4.73044752,137.390984773,-4118.679
2824,-4.730446771,137.390984303,-4118.689
2824,-4.730446749,137.390984255,-4118.685
2824,-4.730433674,137.390985196,-4118.84
2824,-4.730416846,137.390987097,-4119.051
2824,-4.730400011,137.390988853,-4119.277
2824,-4.730383221,137.390990421,-4119.496
2824,-4.730369912,137.390991361,-4119.67
2824,-4.730353051,137.390991981,-4119.884
2824,-4.730336106,137.390992561,-4120.088
2824,-4.730323086,137.390993262,-4120.237
2824,-4.730306364,137.390994794,-4120.435
2824,-4.730285614,137.390996853,-4120.666
2824,-4.730282224,137.390997154,-4120.701
2824,-4.730281941,137.390997088,-4120.709
2824,-4.730281416,137.390997341,-4120.718
2824,-4.730281199,137.390997543,-4120.724
2824,-4.730281046,137.390997564,-4120.716
2824,-4.730285052,137.390981997,-4120.634
2824,-4.730289314,137.390966315,-4120.605
2824,-4.730293648,137.390950452,-4120.656
2824,-4.730298895,137.390932859,-4120.841
2824,-4.730303791,137.390915907,-4121.066
2824,-4.730308747,137.390900106,-4121.23
2824,-4.730311954,137.390888441,-4121.325
2824,-4.730317218,137.39086867,-4121.489
2824,-4.730318108,137.390865552,-4121.521
2824,-4.730317477,137.390865767,-4121.529
2824,-4.730317003,137.390865548,-4121.542
2824,-4.730316937,137.390864727,-4121.551
2824,-4.730316834,137.390864041,-4121.556
2824,-4.730316482,137.390863765,-4121.571
2824,-4.730315525,137.390863181,-4121.586
2824,-4.730302824,137.39085189,-4121.82
2824,-4.730290238,137.390840411,-4122.055
2824,-4.730277921,137.390829504,-4122.263
2824,-4.730265313,137.390818492,-4122.46
2824,-4.730249294,137.390804599,-4122.715
2824,-4.730247469,137.39080303,-4122.747
2824,-4.730247378,137.390802812,-4122.732
2824,-4.730247326,137.39080283,-4122.731
2824,-4.730247219,137.390802827,-4122.727
2824,-4.730247107,137.390802795,-4122.723
2824,-4.730229849,137.390806313,-4122.864
2824,-4.730213948,137.390809517,-4122.981
2824,-4.730197793,137.390813122,-4123.096
2824,-4.730181602,137.390816624,-4123.211
2824,-4.730164506,137.390820273,-4123.291
2824,-4.730147927,137.390823841,-4123.385
2824,-4.730135431,137.390826807,-4123.451
2824,-4.730118904,137.390831411,-4123.533
2824,-4.730103046,137.390835914,-4123.591
2824,-4.730086396,137.390840596,-4123.628
2824,-4.73006959,137.39084542,-4123.685
2824,-4.730053933,137.390849936,-4123.732
2824,-4.730037781,137.390854538,-4123.803
2824,-4.730022334,137.390859348,-4123.868
2824,-4.730021859,137.390859173,-4123.872
2824,-4.730021801,137.390859012,-4123.874
2824,-4.730021638,137.390858748,-4123.872
2824,-4.730013262,137.39087308,-4123.812
2824,-4.730005033,137.390886993,-4123.747
2824,-4.729996959,137.390900706,-4123.691
2824,-4.729988904,137.390914913,-4123.644
2824,-4.729981128,137.390929009,-4123.639
2824,-4.729975398,137.390940515,-4123.654
2824,-4.729968473,137.390955791,-4123.717
2824,-4.729961643,137.390970705,-4123.794
2824,-4.72995457,137.390985949,-4123.898
2824,-4.729948685,137.390998797,-4123.974
2824,-4.729948455,137.390999147,-4123.967
2824,-4.729948066,137.390999374,-4123.964
2824,-4.729947863,137.390999541,-4123.967
2824,-4.729930834,137.391001594,-4124.082
2824,-4.729914001,137.391003897,-4124.214
2824,-4.729897134,137.39100605,-4124.354
2824,-4.729880224,137.391008308,-4124.487
2824,-4.729863298,137.391010524,-4124.635
2824,-4.729846632,137.391012603,-4124.799
2824,-4.729829847,137.391014474,-4124.971
2824,-4.729812914,137.391016623,-4125.118
2824,-4.729796049,137.391018549,-4125.262
2824,-4.729779463,137.391020495,-4125.399
2824,-4.729762742,137.391022403,-4125.538
2824,-4.729745605,137.391024572,-4125.676
2824,-4.729728994,137.391026535,-4125.817
2824,-4.729712294,137.391028279,-4125.941
2824,-4.729712297,137.39102797,-4125.947
2824,-4.729712468,137.391027762,-4125.954
2824,-4.729698033,137.39103682,-4126.03
2824,-4.729684119,137.391045479,-4126.094
2824,-4.729670223,137.391054135,-4126.137
2824,-4.729655957,137.391063124,-4126.158
2824,-4.729642081,137.391071962,-4126.169
2824,-4.729628074,137.391080973,-4126.154
2824,-4.729613748,137.391090084,-4126.152
2824,-4.729597852,137.391100182,-4126.144
2824,-4.729597852,137.391100182,-4126.144
2824,-4.729597852,137.391100182,-4126.144
2824,-4.729583612,137.391108618,-4126.124
2824,-4.72956907,137.391118563,-4126.163
2824,-4.729559592,137.391125346,-4126.212
2824,-4.729549966,137.391133188,-4126.305
2824,-4.729533788,137.391146495,-4126.462
2824,-4.729529896,137.391149804,-4126.49
2824,-4.729529896,137.391149804,-4126.49
2824,-4.729529896,137.391149804,-4126.49
2829,-4.729529073,137.391150185,-4126.485
2829,-4.72952813,137.391150512,-4126.501
2829,-4.729512565,137.391145632,-4126.619
2829,-4.729496285,137.391140755,-4126.735
2829,-4.729479968,137.391136149,-4126.813
2829,-4.729462936,137.391131168,-4126.915
2829,-4.729447643,137.391126966,-4127.04
2829,-4.729430704,137.39112218,-4127.177
2829,-4.729418385,137.391118159,-4127.26
2829,-4.729402568,137.391111847,-4127.369
2829,-4.72938688,137.391105486,-4127.477
2829,-4.729374065,137.39110037,-4127.574
2829,-4.729373321,137.391099922,-4127.566
2829,-4.729372961,137.391099794,-4127.579
2829,-4.729356072,137.391101105,-4127.694
2829,-4.72933962,137.391102383,-4127.815
2829,-4.72932267,137.391103784,-4127.949
2829,-4.729306199,137.391105075,-4128.074
2829,-4.729293728,137.391106548,-4128.171
2829,-4.729289889,137.391106762,-4128.196
2829,-4.729273825,137.391108975,-4128.344
2829,-4.729257779,137.391111243,-4128.453
2829,-4.729240962,137.391113464,-4128.594
2829,-4.72922028,137.391116258,-4128.758
2829,-4.729219341,137.391115845,-4128.77
2829,-4.7292193,137.391115662,-4128.782
2829,-4.729225104,137.391117077,-4128.734
2829,-4.729240234,137.391121281,-4128.615
2829,-4.729255236,137.391125004,-4128.485
2829,-4.729270286,137.391128496,-4128.346
2829,-4.729285708,137.391132291,-4128.216
2829,-4.729304794,137.391137087,-4128.071
2829,-4.729306563,137.391137505,-4128.06
2904,-4.729306215,137.391137444,-4128.055
2904,-4.729320177,137.391143241,-4127.91
2923,-4.729331206,137.391148372,-4127.837
2923,-4.729345843,137.391155447,-4127.766
2923,-4.729360751,137.391162638,-4127.681
2923,-4.729374761,137.391169364,-4127.623
2923,-4.729388443,137.391176638,-4127.569
2923,-4.729402341,137.391184047,-4127.48
2923,-4.7294161,137.391191261,-4127.396
2923,-4.729429638,137.391198239,-4127.302
2923,-4.729443894,137.391205895,-4127.207
2923,-4.72945564,137.391211619,-4127.124
2923,-4.729470234,137.391218374,-4127.052
2923,-4.729485031,137.391225182,-4126.939
2923,-4.729502471,137.3912336,-4126.813
2923,-4.729508944,137.391236687,-4126.762
2923,-4.729508681,137.391236585,-4126.771
2923,-4.729508231,137.391236995,-4126.764
2923,-4.729517476,137.391248247,-4126.699
2923,-4.729527432,137.391259772,-4126.613
2923,-4.729537483,137.391271746,-4126.539
2923,-4.72954709,137.391284023,-4126.464
2923,-4.729556362,137.391296533,-4126.363
2923,-4.729563842,137.391305882,-4126.292
2923,-4.729573254,137.391317917,-4126.197
2923,-4.729582909,137.39133072,-4126.133
2923,-4.729592664,137.391343064,-4126.081
2923,-4.729602587,137.391355919,-4126.043
2923,-4.729612543,137.391368541,-4126.006
2923,-4.729620211,137.391378078,-4125.985
2923,-4.729630893,137.391389986,-4125.941
2923,-4.729641631,137.39140191,-4125.906
2923,-4.729652407,137.39141403,-4125.855
2923,-4.729663231,137.391426429,-4125.817
2923,-4.729673644,137.391438851,-4125.769
2923,-4.729683134,137.39145061,-4125.723
2923,-4.729691021,137.391459799,-4125.674
2923,-4.729699258,137.391468288,-4125.618
2923,-4.729708024,137.39147626,-4125.563
2923,-4.729720285,137.391486537,-4125.475
2923,-4.729732146,137.39149657,-4125.4
2923,-4.729733249,137.39149754,-4125.392
2923,-4.729732814,137.391497206,-4125.397
2923,-4.72974639,137.391504891,-4125.292
2923,-4.729759618,137.391512661,-4125.194
2923,-4.729773364,137.391520741,-4125.079
2923,-4.729786303,137.391528831,-4124.98
2923,-4.729796556,137.391534768,-4124.89
2923,-4.729810334,137.391542216,-4124.788
2923,-4.7298232,137.39154889,-4124.693
2923,-4.729836202,137.391555648,-4124.593
2923,-4.729848595,137.39156271,-4124.49
2923,-4.72985823,137.391568241,-4124.404
2923,-4.729868805,137.391573202,-4124.331
2923,-4.729886277,137.391581192,-4124.175
2923,-4.729889553,137.39158273,-4124.139
2923,-4.729888706,137.39158226,-4124.131
2923,-4.729887891,137.391582032,-4124.147
2923,-4.729902803,137.39157828,-4124.0
2923,-4.72991787,137.391574858,-4123.841
2923,-4.729932784,137.39157154,-4123.691
2923,-4.729948021,137.391568209,-4123.544
2923,-4.729963073,137.391565042,-4123.386
2923,-4.72997498,137.391562232,-4123.264
2923,-4.729990554,137.391558068,-4123.126
2923,-4.730006293,137.391554132,-4122.984
2923,-4.730022335,137.39155001,-4122.841
2923,-4.730041813,137.391544904,-4122.637
2923,-4.730048244,137.391543121,-4122.559
2923,-4.730063069,137.391538889,-4122.359
2923,-4.730077116,137.39153462,-4122.143
2923,-4.730087627,137.391531601,-4121.959
2923,-4.730100462,137.391528108,-4121.716
2923,-4.730109503,137.391526048,-4121.528
