Sol,Image,Grain_Size_um,Equivalent_Diameter_px
sol00308,cr0_424845803prc_f0060646ccam02308l1.tif,1852.2611255552954,61.74203751850985
sol00308,cr0_424845803prc_f0060646ccam02308l1.tif,443.9566212199151,14.798554040663838
sol00308,cr0_424845687prc_f0060646ccam02308l1.tif,25994.94674456116,866.4982248187054
sol00308,cr0_424845687prc_f0060646ccam02308l1.tif,2546.289537680347,84.87631792267824
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,23560.629964390944,785.3543321463648
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,329.94239053940373,10.998079684646791
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,257.80439141949364,8.593479713983122
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,244.10573670769315,8.136857890256438
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,151.3879513212096,5.046265044040321
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,2178.6193735629317,72.62064578543105
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,300.8776024078065,10.02925341359355
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,547.9323723312498,18.264412411041658
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,158.77702285203682,5.292567428401227
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,158.77702285203682,5.292567428401227
sol00308,cr0_424845541prc_f0060646ccam02308l1.tif,203.10825007719228,6.770275002573076
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,23383.43608303209,779.4478694344031
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,705.2144114902605,23.50714704967535
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,2194.3421133176653,73.14473711058885
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,1244.2395116871528,41.47465038957176
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,430.8576628335473,14.361922094451577
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,580.4301711118436,19.347672370394786
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,281.1906394744562,9.373021315815206
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,182.29523339239498,6.076507779746499
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,158.77702285203682,5.292567428401227
sol00308,cr0_424845425prc_f0060646ccam02308l1.tif,291.20053859730723,9.706684619910241
sol00308,cr0_424845308prc_f0060646ccam02308l1.tif,22359.903037856333,745.3301012618778
sol00308,cr0_424845308prc_f0060646ccam02308l1.tif,660.7524800480792,22.025082668269306
sol00308,cr0_424845308prc_f0060646ccam02308l1.tif,319.35323316554434,10.645107772184812
sol00308,cr0_424845308prc_f0060646ccam02308l1.tif,438.7639674858871,14.625465582862905
sol00308,cr0_424845308prc_f0060646ccam02308l1.tif,224.5446191105733,7.48482063701911
sol00308,cr0_424845308prc_f0060646ccam02308l1.tif,315.74460621325466,10.524820207108489
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,24083.106292299803,802.7702097433267
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,373.90065794529016,12.463355264843006
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,2881.9431289004324,96.06477096334774
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,310.25297674958466,10.341765891652821
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,236.95962509005764,7.898654169668588
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,313.92473741726945,10.464157913908982
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,208.67389014906144,6.955796338302048
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,481.11843576488786,16.03728119216293
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,464.14666967370295,15.471555655790098
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,236.95962509005764,7.898654169668588
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,272.9185104880338,9.09728368293446
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,356.6463661935206,11.888212206450685
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,441.36793080657765,14.712264360219255
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,169.2568750643269,5.6418958354775635
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,214.09489393833255,7.136496464611085
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,172.60882175254775,5.753627391751592
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,326.45083840347706,10.881694613449236
sol00308,cr0_424845164prc_f0060646ccam01308l1.tif,257.80439141949364,8.593479713983122
sol00308,cr0_424845045prc_f0060646ccam01308l1.tif,23880.02776734119,796.0009255780398
sol00308,cr0_424845045prc_f0060646ccam01308l1.tif,302.7759026424192,10.092530088080641
sol00308,cr0_424845045prc_f0060646ccam01308l1.tif,630.5812475968432,21.019374919894776
sol00308,cr0_424845045prc_f0060646ccam01308l1.tif,191.4922945926877,6.383076486422923
sol00308,cr0_424845045prc_f0060646ccam01308l1.tif,197.38573927438622,6.579524642479541
sol00308,cr0_424845045prc_f0060646ccam01308l1.tif,221.97831060995756,7.399277020331919
sol00308,cr0_424845045prc_f0060646ccam01308l1.tif,172.60882175254775,5.753627391751592
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,20710.264593175627,690.3421531058542
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,1095.3417836474348,36.511392788247825
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,1798.5882550791405,59.95294183597135
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,232.07333483685147,7.735777827895049
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,191.4922945926877,6.383076486422923
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,200.26743534373637,6.6755811781245455
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,224.5446191105733,7.48482063701911
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,155.12648837479233,5.170882945826411
sol00308,cr0_424844898prc_f0060646ccam01308l1.tif,236.95962509005764,7.898654169668588
sol00392,cr0_432286294prc_f0160000ccam01392l1.tif,31483.798859855164,1049.459961995172
sol00392,cr0_432286551prc_f0160000ccam02392l1.tif,30261.728221380185,1008.7242740460061
sol00392,cr0_432286551prc_f0160000ccam02392l1.tif,165.83719174624105,5.527906391541368
sol00392,cr0_432286551prc_f0160000ccam02392l1.tif,169.2568750643269,5.6418958354775635
sol00392,cr0_432286551prc_f0160000ccam02392l1.tif,194.46134443285723,6.4820448144285745
sol00392,cr0_432286551prc_f0160000ccam02392l1.tif,244.10573670769315,8.136857890256438
sol00392,cr0_432286551prc_f0160000ccam02392l1.tif,162.34549139418027,5.411516379806009
sol00392,cr0_432286551prc_f0160000ccam02392l1.tif,203.10825007719228,6.770275002573076
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,23703.408641585862,790.1136213861954
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,182.29523339239498,6.076507779746499
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,194.46134443285723,6.4820448144285745
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,317.55404570407364,10.585134856802455
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,1713.0936421165297,57.10312140388432
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,287.2384418890315,9.574614729634384
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,379.9807421080277,12.666024736934256
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,268.6869594648831,8.95623198216277
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,175.89690428505116,5.863230142835039
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,616.8014072348301,20.56004690782767
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,490.5530286879755,16.351767622932517
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,2489.860105169668,82.99533683898893
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,550.0197413085049,18.333991376950163
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,291.20053859730723,9.706684619910241
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,200.26743534373637,6.6755811781245455
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,733.8803222753515,24.462677409178387
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,205.90987552733094,6.863662517577698
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,155.12648837479233,5.170882945826411
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,219.38198374294356,7.312732791431452
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,239.36536824085962,7.978845608028654
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,253.32049473868514,8.444016491289505
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,663.3487669849642,22.111625566165472
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,203.10825007719228,6.770275002573076
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,973.4845623564771,32.44948541188257
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,298.96724911001274,9.965574970333758
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,1534.5541821609568,51.151806072031896
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,224.5446191105733,7.48482063701911
sol00392,cr0_432291144prc_f0160000ccam05392l1.tif,1043.3694507453072,34.77898169151024
