sol,planetocentric_latitude,planetodetic_latitude,longitude,elevation
2590,-4.732496382,-4.788443328,137.382216071,-4124.14
2590,-4.732513905,-4.788461056,137.382190097,-4124.239
2590,-4.732527465,-4.788474775,137.382169901,-4124.29
2592,-4.732530338,-4.788477682,137.38216544,-4124.303
2592,-4.732533151,-4.788480528,137.382161161,-4124.302
2592,-4.732535812,-4.788483221,137.382157022,-4124.298
2592,-4.732538435,-4.788485874,137.382153019,-4124.298
2593,-4.73254559,-4.788493113,137.382142639,-4124.313
2593,-4.732553788,-4.788501407,137.382132626,-4124.309
2593,-4.732565058,-4.788512809,137.382119667,-4124.318
2593,-4.732576073,-4.788523953,137.382107108,-4124.319
2593,-4.732587278,-4.78853529,137.38209468,-4124.306
2593,-4.732598772,-4.788546918,137.382081441,-4124.284
2593,-4.732609379,-4.788557649,137.382069228,-4124.258
2593,-4.732620064,-4.788568459,137.382056775,-4124.213
2593,-4.732630652,-4.788579172,137.38204454,-4124.181
2593,-4.73264471,-4.788593394,137.382028478,-4124.163
2593,-4.732652477,-4.788601251,137.382018677,-4124.168
2593,-4.732662377,-4.788611267,137.38200543,-4124.132
2593,-4.732671936,-4.788620939,137.381992446,-4124.079
2593,-4.732681587,-4.788630702,137.38197949,-4124.003
2593,-4.732691498,-4.78864073,137.381966588,-4123.905
2593,-4.732698419,-4.788647731,137.381956619,-4123.833
2593,-4.732707688,-4.788657109,137.381942251,-4123.739
2593,-4.732715833,-4.78866535,137.381929636,-4123.687
2593,-4.732724833,-4.788674455,137.381915861,-4123.655
2593,-4.732734137,-4.788683868,137.381901787,-4123.689
2593,-4.732743381,-4.788693221,137.381887814,-4123.742
2593,-4.732752395,-4.78870234,137.381874092,-4123.775
2593,-4.732761492,-4.788711544,137.381860419,-4123.804
2593,-4.732768842,-4.78871898,137.381850113,-4123.827
2593,-4.732779151,-4.788729409,137.381836547,-4123.864
2593,-4.732789485,-4.788739865,137.38182306,-4123.864
2593,-4.732799654,-4.788750153,137.381810045,-4123.809
2593,-4.732805995,-4.788756567,137.381800907,-4123.766
2593,-4.732817909,-4.788768621,137.381782769,-4123.693
2593,-4.732820095,-4.788770833,137.381779495,-4123.692
2593,-4.732820054,-4.788770791,137.381779573,-4123.685
2593,-4.732819418,-4.788770148,137.381779947,-4123.688
2593,-4.732818876,-4.7887696,137.381780085,-4123.688
2593,-4.732835019,-4.788785932,137.38177573,-4123.639
2593,-4.732850543,-4.788801638,137.381771614,-4123.623
2593,-4.732869692,-4.788821011,137.381766831,-4123.596
2593,-4.732885321,-4.788836823,137.381762892,-4123.54
2593,-4.73290118,-4.788852868,137.381759009,-4123.469
2593,-4.732916915,-4.788868787,137.381755068,-4123.395
2593,-4.732932551,-4.788884606,137.381751008,-4123.368
2593,-4.732951786,-4.788904067,137.38174588,-4123.364
2593,-4.732951383,-4.788903659,137.38174597,-4123.364
2593,-4.732950766,-4.788903034,137.381746046,-4123.342
2593,-4.732950765,-4.788903034,137.381746146,-4123.34
2595,-4.732951156,-4.788903429,137.381746179,-4123.356
2595,-4.732951709,-4.788903988,137.381746055,-4123.353
2595,-4.732951686,-4.788903965,137.381746003,-4123.359
2595,-4.732951523,-4.7889038,137.381746088,-4123.369
2595,-4.732962855,-4.788915265,137.381734493,-4123.363
2595,-4.732974275,-4.788926819,137.381723083,-4123.345
2595,-4.732985574,-4.78893825,137.381711425,-4123.325
2595,-4.732996629,-4.788949435,137.381699846,-4123.311
2595,-4.733007562,-4.788960495,137.381688091,-4123.327
2595,-4.733018976,-4.788972044,137.381675651,-4123.371
2595,-4.733030187,-4.788983386,137.3816634,-4123.456
2595,-4.733041598,-4.78899493,137.381650945,-4123.536
2595,-4.733052494,-4.789005954,137.381638508,-4123.594
2595,-4.733063697,-4.789017288,137.38162619,-4123.617
2595,-4.73307459,-4.789028309,137.38161386,-4123.612
2595,-4.733085399,-4.789039244,137.381601578,-4123.59
2595,-4.733095963,-4.789049931,137.381589277,-4123.555
2595,-4.733106367,-4.789060458,137.381577255,-4123.489
2595,-4.733114588,-4.789068775,137.381568351,-4123.411
2595,-4.733125819,-4.789080137,137.381557136,-4123.283
2595,-4.733136688,-4.789091134,137.381546455,-4123.138
2595,-4.733147764,-4.78910234,137.381535941,-4122.997
2595,-4.733158922,-4.789113629,137.381525111,-4122.847
2595,-4.733169552,-4.789124383,137.38151443,-4122.681
2595,-4.733179965,-4.789134918,137.381503549,-4122.51
2595,-4.733189814,-4.789144882,137.381493256,-4122.382
2595,-4.733200689,-4.789155885,137.381482138,-4122.288
2595,-4.733212367,-4.789167699,137.381469945,-4122.29
2595,-4.73322431,-4.789179782,137.38145774,-4122.307
2595,-4.733235589,-4.789191193,137.381446216,-4122.28
2595,-4.733246693,-4.789202427,137.381434855,-4122.214
2595,-4.733254812,-4.789210641,137.381426038,-4122.151
2595,-4.733265537,-4.789221492,137.381413624,-4122.068
2595,-4.733278573,-4.78923468,137.381398504,-4121.994
2595,-4.733283664,-4.789239831,137.381392635,-4121.964
2595,-4.733294046,-4.789250334,137.381380445,-4121.926
2595,-4.733302223,-4.789258608,137.381370401,-4121.893
2595,-4.733311978,-4.789268477,137.381357551,-4121.844
2595,-4.733321442,-4.789278051,137.381344612,-4121.776
2595,-4.733333239,-4.789289987,137.381328621,-4121.678
2595,-4.73333582,-4.789292598,137.381325207,-4121.66
2602,-4.733335454,-4.789292228,137.381325424,-4121.656
2602,-4.733335457,-4.789292231,137.381325522,-4121.656
2602,-4.733334854,-4.789291621,137.381325653,-4121.665
2602,-4.733334248,-4.789291008,137.381325627,-4121.672
2602,-4.733347948,-4.789304868,137.381332915,-4121.549
2602,-4.733361971,-4.789319056,137.381340227,-4121.475
2602,-4.733376868,-4.789334127,137.381348034,-4121.447
2602,-4.733392485,-4.789349927,137.381356137,-4121.432
2602,-4.733407172,-4.789364786,137.38136386,-4121.392
2602,-4.733418309,-4.789376054,137.381369243,-4121.329
2602,-4.733436784,-4.789394745,137.381377564,-4121.185
2602,-4.733441184,-4.789399197,137.381379535,-4121.145
2602,-4.733455874,-4.789414058,137.381386327,-4121.017
2602,-4.733470098,-4.789428449,137.381392887,-4120.859
2602,-4.73348453,-4.78944305,137.381399451,-4120.684
2602,-4.733498217,-4.789456898,137.381405642,-4120.517
2602,-4.733510422,-4.789469245,137.381410462,-4120.38
2602,-4.733525783,-4.789484786,137.381416126,-4120.246
2602,-4.733544865,-4.789504091,137.381423004,-4120.07
2602,-4.733547842,-4.789507104,137.381424059,-4120.043
2602,-4.733547504,-4.789506761,137.381423784,-4120.046
2602,-4.73356656,-4.78952604,137.38142412,-4119.89
2602,-4.733582088,-4.78954175,137.381424462,-4119.753
2602,-4.73359771,-4.789557556,137.381424598,-4119.624
2602,-4.733614199,-4.789574237,137.3814249,-4119.479
2602,-4.733630098,-4.789590323,137.381425158,-4119.36
2602,-4.733650392,-4.789610855,137.381425311,-4119.204
2602,-4.733651604,-4.789612081,137.381425317,-4119.19
2604,-4.733635065,-4.789595348,137.381425196,-4119.328
2604,-4.733634691,-4.789594969,137.381425555,-4119.332
2604,-4.733634364,-4.789594639,137.38142559,-4119.33
2604,-4.73363408,-4.789594352,137.381425505,-4119.339
2604,-4.733642838,-4.789603212,137.381438849,-4119.246
2604,-4.73365238,-4.789612866,137.381453238,-4119.177
2604,-4.733661002,-4.789621588,137.381466502,-4119.126
2604,-4.733669564,-4.789630251,137.381479571,-4119.07
2604,-4.733678054,-4.78963884,137.381492997,-4118.953
2604,-4.733686312,-4.789647195,137.381505856,-4118.838
2604,-4.733692681,-4.789653639,137.381515518,-4118.717
2604,-4.733703064,-4.789664144,137.38152987,-4118.611
2604,-4.73370381,-4.789664899,137.381530952,-4118.602
2604,-4.733703597,-4.789664682,137.381530821,-4118.609
2604,-4.733703448,-4.789664532,137.381530982,-4118.639
2604,-4.733719169,-4.789680437,137.381539314,-4118.519
2604,-4.733733231,-4.789694664,137.381546652,-4118.426
2604,-4.73374664,-4.789708229,137.381553902,-4118.319
2604,-4.73376047,-4.789722221,137.381561307,-4118.21
2604,-4.733773817,-4.789735725,137.381568199,-4118.116
2604,-4.733790548,-4.789752652,137.381577045,-4117.968
2604,-4.733794203,-4.78975635,137.381578887,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2604,-4.733794211,-4.789756358,137.38157889,-4117.94
2606,-4.733793427,-4.789755565,137.381578786,-4117.954
2606,-4.733792768,-4.789754898,137.381578644,-4117.934
2606,-4.733807457,-4.789769759,137.381576525,-4117.831
2606,-4.733822329,-4.789784805,137.381574292,-4117.74
2606,-4.733837213,-4.789799864,137.381572128,-4117.62
2606,-4.733838761,-4.78980143,137.381571958,-4117.595
2606,-4.733836406,-4.789799047,137.381571523,-4117.628
2606,-4.733836037,-4.789798674,137.38157154,-4117.629
2606,-4.733850221,-4.789813023,137.381575221,-4117.51
2606,-4.73386497,-4.789827945,137.38157882,-4117.374
2606,-4.733879258,-4.789842401,137.381582322,-4117.218
2606,-4.733889966,-4.789853234,137.381585351,-4117.095
2606,-4.733904408,-4.789867846,137.381590153,-4116.928
2606,-4.733918788,-4.789882393,137.381594787,-4116.767
2606,-4.733937983,-4.789901813,137.381600844,-4116.58
2606,-4.733942172,-4.789906051,137.381602152,-4116.546
2606,-4.733941543,-4.789905415,137.381602192,-4116.548
2606,-4.733956697,-4.789920747,137.381604673,-4116.432
2606,-4.733972332,-4.789936566,137.381607365,-4116.327
2606,-4.73398835,-4.78995277,137.381609922,-4116.235
2606,-4.734000527,-4.789965091,137.381611595,-4116.149
2606,-4.734018013,-4.789982781,137.381613399,-4115.998
2606,-4.734018843,-4.789983621,137.381613475,-4115.99
2609,-4.73403723,-4.790002223,137.38161511,-4115.83
2609,-4.734038364,-4.790003371,137.381615322,-4115.816
2609,-4.73403835,-4.790003356,137.38161511,-4115.809
2609,-4.734037993,-4.790002995,137.38161493,-4115.833
2609,-4.734053907,-4.790019095,137.381603765,-4115.652
2609,-4.734062264,-4.790027551,137.38159798,-4115.556
2609,-4.734075716,-4.79004116,137.381588612,-4115.391
2609,-4.734088761,-4.790054358,137.381579527,-4115.205
2609,-4.734104527,-4.790070308,137.381568147,-4114.962
2609,-4.73410802,-4.790073842,137.381565621,-4114.898
2609,-4.734122853,-4.790088849,137.381554641,-4114.601
2609,-4.734131137,-4.79009723,137.381548519,-4114.418
2609,-4.734132365,-4.790098473,137.381547629,-4114.39
2611,-4.734115065,-4.79008097,137.38155969,-4114.805
2611,-4.734110279,-4.790076127,137.381563089,-4114.908
2611,-4.734107852,-4.790073672,137.381563709,-4114.93
2611,-4.734107326,-4.79007314,137.381548174,-4114.806
2611,-4.734107252,-4.790073065,137.381532223,-4114.658
2611,-4.73410706,-4.790072871,137.381516545,-4114.493
2611,-4.734106803,-4.790072611,137.381500837,-4114.304
2611,-4.734106691,-4.790072498,137.381484667,-4114.11
2611,-4.734106523,-4.790072328,137.381468992,-4113.921
2611,-4.734106704,-4.79007251,137.381452204,-4113.728
2611,-4.734106869,-4.790072678,137.381436845,-4113.568
2611,-4.734106937,-4.790072746,137.381420309,-4113.389
2611,-4.734106918,-4.790072728,137.38140513,-4113.241
2611,-4.734107296,-4.79007311,137.381392725,-4113.107
2611,-4.734108374,-4.7900742,137.381377311,-4112.946
2611,-4.73410954,-4.79007538,137.381361322,-4112.758
2611,-4.734110818,-4.790076673,137.381345739,-4112.579
2611,-4.734112473,-4.790078347,137.381326404,-4112.327
2611,-4.734112969,-4.790078849,137.381320471,-4112.247
2611,-4.734112886,-4.790078766,137.381320881,-4112.258
2611,-4.73411298,-4.79007886,137.381321826,-4112.241
2611,-4.73410583,-4.790071626,137.381307825,-4112.099
2611,-4.73409895,-4.790064667,137.381293699,-4111.955
2611,-4.734093062,-4.790058709,137.381282462,-4111.863
2611,-4.734082635,-4.79004816,137.381264692,-4111.754
2611,-4.734081084,-4.790046591,137.381261998,-4111.734
2611,-4.734072984,-4.790038396,137.381248071,-4111.656
2611,-4.734067053,-4.790032396,137.381237315,-4111.588
2611,-4.734061805,-4.790027086,137.381226178,-4111.507
2611,-4.734054835,-4.790020035,137.381209517,-4111.37
2611,-4.734054979,-4.79002018,137.381209885,-4111.364
2611,-4.734054792,-4.790019991,137.381210315,-4111.364
2611,-4.734058067,-4.790023305,137.381196348,-4111.188
2611,-4.734061586,-4.790026865,137.381181006,-4111.008
2611,-4.734065181,-4.790030501,137.381165418,-4110.841
2611,-4.734069001,-4.790034367,137.38114999,-4110.63
2611,-4.734072587,-4.790037994,137.381134743,-4110.388
2611,-4.734075975,-4.790041422,137.381120726,-4110.14
2611,-4.734079385,-4.790044872,137.381106115,-4109.881
2611,-4.734082962,-4.790048491,137.381091211,-4109.654
2611,-4.734083286,-4.790048818,137.381090116,-4109.638
2611,-4.734080642,-4.790046144,137.381102083,-4109.81
2611,-4.734077257,-4.790042719,137.381121627,-4110.134
2611,-4.734073921,-4.790039344,137.381140362,-4110.445
2611,-4.734070366,-4.790035747,137.381159825,-4110.72
2613,-4.73407711,-4.79004257,137.381142018,-4110.497
2613,-4.734084602,-4.79005015,137.381131183,-4110.3
2613,-4.734084602,-4.79005015,137.381131183,-4110.3
2613,-4.734084602,-4.79005015,137.381131183,-4110.3
2613,-4.734077191,-4.790042652,137.381123042,-4110.235
2613,-4.734066758,-4.790032097,137.381111835,-4110.161
2613,-4.734056416,-4.790021634,137.381100251,-4110.114
2613,-4.734046133,-4.790011231,137.38108902,-4110.094
2613,-4.734025584,-4.789990441,137.38106641,-4110.072
2613,-4.734017664,-4.789982428,137.381057113,-4110.074
2613,-4.734005531,-4.789970153,137.381041931,-4110.097
2613,-4.734005364,-4.789969984,137.38104277,-4110.108
2613,-4.734005167,-4.789969785,137.381042897,-4110.11
2613,-4.734005162,-4.789969779,137.381042782,-4110.106
2613,-4.734005139,-4.789969757,137.38104287,-4110.106
2613,-4.734005069,-4.789969686,137.381042968,-4110.111
2613,-4.734013664,-4.789978381,137.381031675,-4109.964
2613,-4.734022904,-4.78998773,137.381019727,-4109.812
2613,-4.734029756,-4.789994662,137.381010439,-4109.718
2613,-4.734040798,-4.790005833,137.380993999,-4109.592
2613,-4.734043322,-4.790008387,137.380990275,-4109.56
2616,-4.734063202,-4.7900285,137.380987994,-4109.482
2616,-4.734071751,-4.790037149,137.380974625,-4109.416
2616,-4.734081232,-4.79004674,137.380960871,-4109.373
2616,-4.734090521,-4.790056138,137.380947715,-4109.336
2616,-4.734099532,-4.790065255,137.380934986,-4109.318
2616,-4.734109175,-4.790075011,137.38092133,-4109.312
2616,-4.734109397,-4.790075236,137.380920882,-4109.31
2616,-4.734124255,-4.790090268,137.380905157,-4109.364
2616,-4.734128892,-4.790094959,137.380900034,-4109.382
2616,-4.734129336,-4.790095407,137.380899723,-4109.388
2616,-4.734142701,-4.790108929,137.3808912,-4109.443
2616,-4.734157098,-4.790123495,137.380881475,-4109.482
2616,-4.734170279,-4.790136831,137.380872728,-4109.516
2616,-4.734184449,-4.790151166,137.380863542,-4109.507
2616,-4.734197852,-4.790164726,137.380854885,-4109.491
2616,-4.734208261,-4.790175257,137.380847816,-4109.505
2616,-4.734221584,-4.790188737,137.380837925,-4109.523
2616,-4.734234874,-4.790202182,137.380827806,-4109.554
2616,-4.734247767,-4.790215226,137.380818318,-4109.588
2616,-4.734258172,-4.790225753,137.380810854,-4109.597
2616,-4.734271681,-4.79023942,137.380802079,-4109.579
2616,-4.734285168,-4.790253065,137.380793372,-4109.549
2616,-4.734295401,-4.790263418,137.380786317,-4109.529
2616,-4.734308738,-4.790276911,137.380776434,-4109.488
2616,-4.73432153,-4.790289853,137.380766825,-4109.448
2616,-4.734321284,-4.790289604,137.380767207,-4109.447
2616,-4.73433523,-4.790303713,137.380758351,-4109.391
2616,-4.734334042,-4.790302511,137.380758835,-4109.424
2616,-4.734319994,-4.790288299,137.380744748,-4109.48
2616,-4.734316148,-4.790284408,137.380740948,-4109.492
2616,-4.734303975,-4.790272093,137.380728864,-4109.541
2616,-4.734295412,-4.790263429,137.380719986,-4109.544
2616,-4.734284737,-4.790252629,137.380707799,-4109.559
2616,-4.73427399,-4.790241756,137.380695929,-4109.566
2616,-4.73427381,-4.790241574,137.380695743,-4109.55
2616,-4.734256181,-4.790223739,137.380684209,-4109.586
2616,-4.734254964,-4.790222507,137.380683314,-4109.59
2618,-4.734254585,-4.790222124,137.380683854,-4109.585
2618,-4.734254553,-4.790222092,137.380684484,-4109.593
2618,-4.734268401,-4.790236102,137.380677313,-4109.535
2618,-4.734282748,-4.790250616,137.380670021,-4109.518
2618,-4.734298116,-4.790266165,137.380662398,-4109.521
2618,-4.734313052,-4.790281276,137.380654797,-4109.515
2618,-4.734327535,-4.790295928,137.380647308,-4109.504
2618,-4.734341901,-4.790310462,137.380639965,-4109.49
2618,-4.734357041,-4.79032578,137.380632378,-4109.49
2618,-4.734372341,-4.790341259,137.380624608,-4109.503
2618,-4.734386837,-4.790355925,137.380617229,-4109.48
2618,-4.73440096,-4.790370213,137.380609985,-4109.425
2618,-4.734415167,-4.790384586,137.380602585,-4109.374
2618,-4.734429637,-4.790399226,137.380595117,-4109.337
2618,-4.734444085,-4.790413843,137.380587413,-4109.322
2618,-4.734459309,-4.790429246,137.380579249,-4109.289
2618,-4.73446999,-4.790440052,137.380573099,-4109.244
2618,-4.734483848,-4.790454072,137.380564623,-4109.183
2618,-4.734498038,-4.790468428,137.380556195,-4109.104
2618,-4.73451242,-4.790482979,137.380547821,-4109.032
2618,-4.734525174,-4.790495882,137.380540239,-4108.976
2618,-4.734524827,-4.790495531,137.380540197,-4108.97
2618,-4.734536072,-4.790506908,137.380528347,-4108.89
2618,-4.734547812,-4.790518785,137.380515806,-4108.813
2618,-4.734558568,-4.790529668,137.380504307,-4108.742
2618,-4.734570284,-4.790541521,137.380491993,-4108.663
2618,-4.73458146,-4.790552827,137.38048018,-4108.577
2618,-4.734582321,-4.790553699,137.380479264,-4108.57
2633,-4.734593337,-4.790564843,137.380466027,-4108.533
2633,-4.734602947,-4.790574566,137.380451898,-4108.466
2633,-4.73461085,-4.790582561,137.380436663,-4108.39
2633,-4.734616944,-4.790588727,137.380421698,-4108.306
2633,-4.734617692,-4.790589483,137.380419448,-4108.299
2633,-4.734622471,-4.790594319,137.380404232,-4108.237
2633,-4.734627105,-4.790599007,137.380389096,-4108.18
2633,-4.734630905,-4.790602851,137.380377638,-4108.133
2633,-4.734636286,-4.790608295,137.380362926,-4108.033
2633,-4.734639888,-4.790611939,137.380353868,-4107.982
2633,-4.734642498,-4.79061458,137.380348373,-4107.916
2633,-4.734648217,-4.790620366,137.380337859,-4107.813
2633,-4.73465524,-4.790627471,137.380325278,-4107.643
2633,-4.734662449,-4.790634765,137.380312487,-4107.479
2633,-4.734663191,-4.790635515,137.38031098,-4107.459
2633,-4.734669259,-4.790641655,137.380300634,-4107.349
2633,-4.734678076,-4.790650575,137.380286982,-4107.192
2633,-4.734688966,-4.790661592,137.380270067,-4106.932
2633,-4.734690517,-4.790663162,137.380267638,-4106.902
2633,-4.734700169,-4.790672926,137.3802523,-4106.59
2633,-4.734707271,-4.790680112,137.380240747,-4106.349
2633,-4.734705658,-4.790678479,137.380242638,-4106.402
2633,-4.734704971,-4.790677784,137.38024338,-4106.4
2639,-4.734704971,-4.790677784,137.38024338,-4106.4
2639,-4.734704971,-4.790677784,137.38024338,-4106.4
2639,-4.734705137,-4.790677952,137.380243492,-4106.39
2639,-4.734705178,-4.790677994,137.380243389,-4106.391
2639,-4.73470438,-4.790677187,137.380244797,-4106.37
2643,-4.734696942,-4.790669662,137.380254517,-4106.605
2643,-4.734687496,-4.790660105,137.380267694,-4106.911
2643,-4.73467793,-4.790650427,137.380281085,-4107.169
2643,-4.73466791,-4.790640289,137.380294856,-4107.371
2643,-4.734658291,-4.790630558,137.380308352,-4107.556
2643,-4.734649217,-4.790621378,137.380321282,-4107.764
2643,-4.734640136,-4.79061219,137.38033418,-4107.977
2643,-4.734630715,-4.790602659,137.380347711,-4108.177
2643,-4.734621561,-4.790593397,137.380360737,-4108.346
2643,-4.734611904,-4.790583628,137.380374358,-4108.472
2643,-4.734602804,-4.790574422,137.380387682,-4108.564
2643,-4.734593478,-4.790564986,137.380401467,-4108.673
2643,-4.734586417,-4.790557843,137.380411454,-4108.769
2643,-4.73457673,-4.790548042,137.380424196,-4108.88
2643,-4.734566279,-4.790537469,137.380437721,-4108.995
2643,-4.734555975,-4.790527044,137.380451164,-4109.075
2643,-4.734546024,-4.790516976,137.380463953,-4109.119
2643,-4.734535391,-4.790506219,137.380477666,-4109.153
2643,-4.734525255,-4.790495964,137.380490804,-4109.194
2643,-4.734515365,-4.790485958,137.380503614,-4109.213
2643,-4.734504929,-4.7904754,137.380517024,-4109.244
2643,-4.734495335,-4.790465693,137.380529493,-4109.298
2643,-4.734484765,-4.790455,137.38054321,-4109.389
2643,-4.734475214,-4.790445337,137.380555395,-4109.467
2643,-4.73446458,-4.790434579,137.38056896,-4109.505
2643,-4.734454479,-4.790424359,137.380581738,-4109.501
2643,-4.734444367,-4.790414129,137.380594451,-4109.518
2643,-4.734434041,-4.790403682,137.380607583,-4109.501
2643,-4.734424068,-4.790393591,137.380620034,-4109.493
2643,-4.734413786,-4.790383189,137.380632773,-4109.522
2643,-4.734403261,-4.790372541,137.380645563,-4109.528
2643,-4.734392754,-4.790361911,137.38065833,-4109.533
2643,-4.734384462,-4.790353522,137.380668932,-4109.52
2643,-4.734375056,-4.790344006,137.380682063,-4109.494
2643,-4.734365576,-4.790334414,137.380695147,-4109.495
2643,-4.734356084,-4.790324812,137.380708085,-4109.489
2643,-4.734345963,-4.790314572,137.380721894,-4109.476
2643,-4.734336271,-4.790304767,137.380734865,-4109.449
2643,-4.734326707,-4.79029509,137.380747736,-4109.458
2643,-4.734316919,-4.790285188,137.380761021,-4109.468
2643,-4.734309118,-4.790277296,137.380771498,-4109.459
2643,-4.734308581,-4.790276752,137.380772234,-4109.453
2643,-4.734307913,-4.790276076,137.380772449,-4109.435
2643,-4.734307737,-4.790275898,137.380772585,-4109.432
2643,-4.734317713,-4.790285991,137.380789767,-4109.38
2643,-4.73432816,-4.790296561,137.38080705,-4109.296
2643,-4.7343379,-4.790306415,137.380823442,-4109.26
2645,-4.734337641,-4.790306153,137.380823427,-4109.272
2645,-4.734350711,-4.790319376,137.380835096,-4109.262
2645,-4.734364165,-4.790332987,137.380846563,-4109.266
2645,-4.734375693,-4.79034465,137.380856407,-4109.225
2645,-4.734388204,-4.790357308,137.380866824,-4109.21
2645,-4.734400622,-4.790369871,137.380877217,-4109.242
2645,-4.734409995,-4.790379354,137.380885422,-4109.275
2645,-4.734425078,-4.790394613,137.380900515,-4109.354
2645,-4.734424323,-4.79039385,137.380900316,-4109.364
2645,-4.734424346,-4.790393873,137.380900361,-4109.348
2645,-4.734424279,-4.790393806,137.380900431,-4109.347
2645,-4.734424329,-4.790393856,137.38090053,-4109.356
2645,-4.734440371,-4.790410086,137.380893848,-4109.371
2645,-4.734455564,-4.790425456,137.380887692,-4109.382
2645,-4.734470732,-4.790440803,137.380881558,-4109.373
2645,-4.734485892,-4.79045614,137.380875586,-4109.355
2645,-4.734501481,-4.790471912,137.380869426,-4109.36
2645,-4.734517026,-4.790487639,137.380863412,-4109.382
2645,-4.734531819,-4.790502605,137.380857616,-4109.406
2645,-4.73454705,-4.790518014,137.380851623,-4109.454
2645,-4.734562335,-4.790533478,137.380845634,-4109.468
2645,-4.73457744,-4.79054876,137.380839385,-4109.498
2645,-4.734593054,-4.790564557,137.380833153,-4109.545
2645,-4.734610734,-4.790582444,137.380825951,-4109.568
2645,-4.734618649,-4.790590452,137.380822058,-4109.565
2645,-4.734624783,-4.790596658,137.380818701,-4109.553
2645,-4.734639342,-4.790611387,137.380809279,-4109.529
2645,-4.734652831,-4.790625034,137.380800449,-4109.52
2645,-4.734663538,-4.790635866,137.380792997,-4109.519
2645,-4.734677829,-4.790650325,137.380782113,-4109.531
2645,-4.734690989,-4.790663639,137.380772007,-4109.527
2645,-4.734704515,-4.790677323,137.380761388,-4109.527
2645,-4.734717593,-4.790690555,137.380751233,-4109.524
2645,-4.734730531,-4.790703644,137.380741291,-4109.511
2645,-4.734745055,-4.790718339,137.380730096,-4109.49
2654,-4.734761173,-4.790734645,137.380717432,-4109.484
2654,-4.734767866,-4.790741417,137.380712197,-4109.473
2654,-4.734767654,-4.790741201,137.380712621,-4109.478
2654,-4.734767371,-4.790740915,137.380712638,-4109.482
2654,-4.734767338,-4.790740883,137.380712584,-4109.474
2654,-4.734784669,-4.790758416,137.380713889,-4109.556
2654,-4.734801229,-4.79077517,137.380714982,-4109.638
2654,-4.734817679,-4.790791813,137.380715983,-4109.697
2654,-4.734833918,-4.790808242,137.380717003,-4109.763
2654,-4.734850487,-4.790825005,137.380717939,-4109.842
2654,-4.734867437,-4.790842154,137.38071903,-4109.924
2654,-4.734884202,-4.790859115,137.380720093,-4109.976
2654,-4.734899892,-4.790874988,137.380720952,-4110.026
2654,-4.734916906,-4.790892202,137.380721957,-4110.079
2654,-4.734934,-4.790909496,137.38072303,-4110.134
2654,-4.734950346,-4.790926033,137.380724064,-4110.166
2654,-4.734967159,-4.790943043,137.380724932,-4110.19
2654,-4.734984131,-4.790960214,137.380725982,-4110.198
2654,-4.735000367,-4.79097664,137.380726923,-4110.196
2654,-4.73501668,-4.790993145,137.380727815,-4110.197
2654,-4.735030143,-4.791006765,137.380728159,-4110.195
2654,-4.735046744,-4.791023561,137.38072795,-4110.191
2654,-4.735063291,-4.791040301,137.380727658,-4110.155
2654,-4.735079416,-4.791056615,137.380727526,-4110.099
2654,-4.735095833,-4.791073225,137.380727154,-4110.04
2654,-4.735108343,-4.791085881,137.380727144,-4109.977
2654,-4.735124374,-4.791102099,137.380727862,-4109.906
2654,-4.735136083,-4.791113946,137.380728163,-4109.849
2654,-4.735152485,-4.79113054,137.380728146,-4109.789
2654,-4.735173049,-4.791151345,137.380728236,-4109.759
2654,-4.735179885,-4.791158261,137.380728245,-4109.748
2654,-4.735179909,-4.791158285,137.380727914,-4109.757
2654,-4.735196296,-4.791174864,137.380724211,-4109.727
2654,-4.735211925,-4.791190676,137.380720491,-4109.701
2654,-4.735227747,-4.791206684,137.380716797,-4109.65
2654,-4.735243784,-4.791222908,137.380712951,-4109.583
2654,-4.735259777,-4.791239088,137.380709167,-4109.498
2654,-4.735275789,-4.791255288,137.380705483,-4109.405
2654,-4.735290844,-4.79127052,137.380702096,-4109.315
2654,-4.735290655,-4.791270328,137.38070158,-4109.315
2654,-4.735304763,-4.791284601,137.380693106,-4109.26
2654,-4.735322422,-4.791302467,137.380682453,-4109.174
2654,-4.73532804,-4.791308152,137.380678997,-4109.142
2654,-4.735342024,-4.791322299,137.380670429,-4109.051
2654,-4.735355327,-4.791335758,137.380662144,-4108.975
2654,-4.735368784,-4.791349372,137.380653948,-4108.884
2654,-4.735383054,-4.79136381,137.380645474,-4108.825
2654,-4.7354,-4.791380954,137.380635595,-4108.743
2654,-4.735400951,-4.791381916,137.380635047,-4108.74
2657,-4.735400951,-4.791381916,137.380635047,-4108.74
2657,-4.735430736,-4.79141205,137.380628104,-4108.529
2657,-4.735459312,-4.79144096,137.380621831,-4108.421
