sol,planetocentric_latitude,longitude,elevation
38,-4.590209557,137.44311575,-4504.079
38,-4.590212043,137.443121902,-4504.105
38,-4.5902145,137.443128064,-4504.133
38,-4.59021686,137.443134269,-4504.158
38,-4.59021901,137.443140325,-4504.196
38,-4.59021901,137.443140325,-4504.196
38,-4.590220156,137.44314685,-4504.231
38,-4.590221266,137.443153381,-4504.266
38,-4.590222383,137.443159924,-4504.29
38,-4.590223568,137.443166461,-4504.308
38,-4.590224628,137.443173026,-4504.311
38,-4.590225441,137.443179626,-4504.308
38,-4.590226433,137.443186202,-4504.308
38,-4.59022746,137.443192772,-4504.311
38,-4.590228466,137.443199345,-4504.316
38,-4.59022952,137.443205904,-4504.334
38,-4.590230431,137.443212472,-4504.365
38,-4.59023134,137.443219028,-4504.404
38,-4.59023227,137.443225583,-4504.441
38,-4.590233109,137.443232168,-4504.465
38,-4.590233981,137.443238759,-4504.477
38,-4.590235022,137.443245325,-4504.487
38,-4.590236068,137.443251888,-4504.502
38,-4.59023712,137.443258445,-4504.524
38,-4.590238187,137.443265,-4504.546
38,-4.590239257,137.443271558,-4504.561
38,-4.590240215,137.443278133,-4504.579
38,-4.590241044,137.443284657,-4504.591
38,-4.5902435,137.443301601,-4504.62
38,-4.5902435,137.443301601,-4504.62
38,-4.5902435,137.443301601,-4504.62
38,-4.5902435,137.443301601,-4504.62
39,-4.5902435,137.443301601,-4504.62
39,-4.59027804,137.443373412,-4504.633
39,-4.59029327,137.443422935,-4504.639
39,-4.590299361,137.443457041,-4504.591
39,-4.590300707,137.443465034,-4504.585
39,-4.59032496,137.443592535,-4504.712
39,-4.590326524,137.443601054,-4504.718
39,-4.590326524,137.443601054,-4504.718
39,-4.590318489,137.443663256,-4504.7
39,-4.590318489,137.443663256,-4504.7
39,-4.590318489,137.443663256,-4504.7
40,-4.590318489,137.443663256,-4504.7
40,-4.59031475,137.443670225,-4504.711
40,-4.590310958,137.443677162,-4504.728
40,-4.590307129,137.44368408,-4504.742
40,-4.590303249,137.443690971,-4504.756
40,-4.590299367,137.443697861,-4504.769
40,-4.590295512,137.443704766,-4504.78
40,-4.590291677,137.443711683,-4504.791
40,-4.590287836,137.443718596,-4504.803
40,-4.590284037,137.443725532,-4504.816
40,-4.590280237,137.443732469,-4504.825
40,-4.590276423,137.443739399,-4504.829
40,-4.590272589,137.443746319,-4504.83
40,-4.59026874,137.44375323,-4504.827
40,-4.590264849,137.443760116,-4504.818
40,-4.590260935,137.443766989,-4504.809
40,-4.590257088,137.443773902,-4504.812
40,-4.590253189,137.443780785,-4504.812
40,-4.590249271,137.443787657,-4504.807
40,-4.590245333,137.443794513,-4504.791
40,-4.590241653,137.443800965,-4504.771
40,-4.590237987,137.443807232,-4504.754
40,-4.590234144,137.443814126,-4504.744
40,-4.590230325,137.443821053,-4504.742
40,-4.590226513,137.443827985,-4504.74
40,-4.590222725,137.44383493,-4504.736
40,-4.590219012,137.443841915,-4504.73
40,-4.590215322,137.443848912,-4504.729
40,-4.590211714,137.44385595,-4504.74
40,-4.590208041,137.443862946,-4504.762
40,-4.590204169,137.443869834,-4504.785
40,-4.590200206,137.443876671,-4504.806
40,-4.590196345,137.443883574,-4504.815
40,-4.590192666,137.443890578,-4504.814
40,-4.590189013,137.443897594,-4504.81
40,-4.590185336,137.443904599,-4504.809
40,-4.590181724,137.443911637,-4504.809
40,-4.590177998,137.443918614,-4504.812
40,-4.590174124,137.443925511,-4504.809
40,-4.590170177,137.443932366,-4504.802
40,-4.590166334,137.44393928,-4504.798
40,-4.590162872,137.443945874,-4504.808
40,-4.590159199,137.4439528,-4504.814
40,-4.59015552,137.443959774,-4504.837
40,-4.590151868,137.443966787,-4504.85
40,-4.5901482,137.443973796,-4504.856
40,-4.590144548,137.443980812,-4504.865
40,-4.590140748,137.443987744,-4504.881
40,-4.590136778,137.443994582,-4504.897
40,-4.590132974,137.444001516,-4504.908
40,-4.590129251,137.444008493,-4504.914
40,-4.590125335,137.444015367,-4504.913
40,-4.590121395,137.444022224,-4504.901
40,-4.59011746,137.444029076,-4504.878
40,-4.590113535,137.444035921,-4504.844
40,-4.590109615,137.444042769,-4504.811
40,-4.590105703,137.444049636,-4504.79
40,-4.590101822,137.444056523,-4504.774
40,-4.590097991,137.444063433,-4504.751
40,-4.59009417,137.444070348,-4504.726
40,-4.590090344,137.444077254,-4504.697
40,-4.590086503,137.444084155,-4504.67
40,-4.59008289,137.444090663,-4504.651
40,-4.590079143,137.44409741,-4504.634
40,-4.590075317,137.44410431,-4504.618
40,-4.590071492,137.444111229,-4504.601
40,-4.590067726,137.444118169,-4504.573
40,-4.590063947,137.444125102,-4504.545
40,-4.59006012,137.444132012,-4504.519
40,-4.590056311,137.444138937,-4504.498
40,-4.590052599,137.444145913,-4504.476
40,-4.59004896,137.444152935,-4504.464
40,-4.590036464,137.444177658,-4504.45
40,-4.590036464,137.444177658,-4504.45
40,-4.590036464,137.444177658,-4504.45
41,-4.590036464,137.444177658,-4504.45
41,-4.59003292,137.444185183,-4504.456
41,-4.590029412,137.444192724,-4504.462
41,-4.59002586,137.444200245,-4504.468
41,-4.590022309,137.444207766,-4504.475
41,-4.590018755,137.444215284,-4504.487
41,-4.590015179,137.44422279,-4504.503
41,-4.590011611,137.444230297,-4504.522
41,-4.590008038,137.444237801,-4504.542
41,-4.590004473,137.444245309,-4504.562
41,-4.59000091,137.444252813,-4504.588
41,-4.58999738,137.444260333,-4504.614
41,-4.589993861,137.444267864,-4504.631
